Entrez ID	Symbol	Type	Entrez.ID
22902	RUFY3	best inferred	22902
22903	BTBD3	best inferred	22903
22904	SBNO2	best inferred	22904
9379	NRXN2	best inferred	9379
22905	EPN2	landmark	22905
22906	TRAK1	best inferred	22906
9370	ADIPOQ	best inferred	9370
10919	EHMT2	best inferred	10919
9373	PLAA	best inferred	9373
9374	PPT2	best inferred	9374
9371	KIF3B	best inferred	9371
9372	ZFYVE9	best inferred	9372
10921	RNPS1	landmark	10921
10920	COPS8	best inferred	10920
10923	SUB1	best inferred	10923
10922	FASTK	best inferred	10922
10924	SMPDL3A	best inferred	10924
56288	PARD3	best inferred	56288
10927	SPIN1	best inferred	10927
10926	DBF4	best inferred	10926
9388	LIPG	best inferred	9388
9380	GRHPR	best inferred	9380
8050	PDHX	landmark	8050
9399	STOML1	best inferred	9399
9397	NMT2	best inferred	9397
8061	FOSL1	landmark	8061
9392	TGFBRAP1	best inferred	9392
8065	CUL5	best inferred	8065
9394	HS6ST1	best inferred	9394
10900	RUNDC3A	best inferred	10900
10903	MTMR11	best inferred	10903
10902	BRD8	best inferred	10902
10905	MAN1A2	best inferred	10905
10904	BLCAP	landmark	10904
8079	MLF2	best inferred	8079
8078	USP5	best inferred	8078
8076	MFAP5	best inferred	8076
8073	PTP4A2	best inferred	8073
8089	YEATS4	best inferred	8089
8082	SSPN	best inferred	8082
8086	AAAS	best inferred	8086
8087	FXR1	best inferred	8087
439921	MXRA7	best inferred	439921
8099	CDK2AP1	best inferred	8099
8091	HMGA2	landmark	8091
57758	SCUBE2	best inferred	57758
115817	DHRS1	best inferred	115817
55102	ATG2B	best inferred	55102
55101	ATP5SL	best inferred	55101
55100	WDR70	best inferred	55100
55106	SLFN12	best inferred	55106
57761	TRIB3	landmark	57761
55105	GPATCH2	best inferred	55105
57763	ANKRA2	best inferred	57763
55103	RALGPS2	best inferred	55103
283345	RPL13P5	best inferred	283345
55109	AGGF1	best inferred	55109
55108	BSDC1	best inferred	55108
55107	ANO1	best inferred	55107
55113	XKR8	best inferred	55113
55112	WDR60	best inferred	55112
55111	PLEKHJ1	landmark	55111
55110	MAGOHB	best inferred	55110
55117	SLC6A15	best inferred	55117
55116	TMEM39B	best inferred	55116
55114	ARHGAP17	best inferred	55114
55119	PRPF38B	best inferred	55119
55120	FANCL	best inferred	55120
114548	NLRP3	best inferred	114548
57787	MARK4	best inferred	57787
55128	TRIM68	best inferred	55128
55127	HEATR1	landmark	55127
55125	CEP192	best inferred	55125
55129	ANO10	landmark	55129
55131	RBM28	best inferred	55131
55135	WRAP53	best inferred	55135
57798	GATAD1	best inferred	57798
57799	RAB40C	best inferred	57799
55133	SRBD1	best inferred	55133
55139	ANKZF1	best inferred	55139
57794	SUGP1	best inferred	57794
57795	BRINP2	best inferred	57795
55146	ZDHHC4	best inferred	55146
56478	EIF4ENIF1	best inferred	56478
55145	THAP1	best inferred	55145
55144	LRRC8D	best inferred	55144
55143	CDCA8	best inferred	55143
56474	CTPS2	best inferred	56474
55149	MTPAP	best inferred	55149
56475	RPRM	best inferred	56475
55148	UBR7	landmark	55148
55147	RBM23	best inferred	55147
55153	SDAD1	best inferred	55153
55152	DALRD3	best inferred	55152
55151	TMEM38B	best inferred	55151
55157	DARS2	best inferred	55157
55156	ARMC1	best inferred	55156
79101	TAF1D	best inferred	79101
55159	RFWD3	best inferred	55159
79109	MAPKAP1	best inferred	79109
140883	ZNF280B	best inferred	140883
140885	SIRPA	best inferred	140885
113251	LARP4	best inferred	113251
140890	SREK1	best inferred	140890
57707	TLDC1	best inferred	57707
57706	DENND1A	best inferred	57706
57711	ZNF529	best inferred	57711
57715	SEMA4G	best inferred	57715
57716	PRX	best inferred	57716
57720	GPR107	best inferred	57720
57728	WDR19	best inferred	57728
57731	SPTBN4	best inferred	57731
79090	TRAPPC6A	landmark	79090
79092	CARD14	best inferred	79092
79091	METTL22	best inferred	79091
79094	CHAC1	landmark	79094
79096	C11orf49	best inferred	79096
79095	C9orf16	best inferred	79095
79098	C1orf116	best inferred	79098
80086	TUBA4B	best inferred	80086
79080	CCDC86	landmark	79080
79083	MLPH	best inferred	79083
79085	SLC25A23	best inferred	79085
79084	WDR77	best inferred	79084
79087	ALG12	best inferred	79087
79086	SMIM7	best inferred	79086
79089	TMUB2	best inferred	79089
79088	ZNF426	best inferred	79088
80071	CCDC15	best inferred	80071
9400	RECQL5	best inferred	9400
9403	SELENOF	best inferred	9403
9404	LPXN	best inferred	9404
9401	RECQL4	best inferred	9401
9402	GRAP2	best inferred	9402
9410	SNRNP40	best inferred	9410
9411	ARHGAP29	best inferred	9411
9414	TJP2	best inferred	9414
9415	FADS2	best inferred	9415
9412	MED21	best inferred	9412
9413	FAM189A2	best inferred	9413
163486	DENND1B	best inferred	163486
9409	PEX16	best inferred	9409
80095	ZNF606	best inferred	80095
9422	ZNF264	best inferred	9422
9420	CYP7B1	best inferred	9420
9425	CDYL	best inferred	9425
9419	CRIPT	best inferred	9419
9416	DDX23	best inferred	9416
8100	IFT88	best inferred	8100
9435	CHST2	best inferred	9435
9429	ABCG2	best inferred	9429
9443	MED7	best inferred	9443
9444	QKI	best inferred	9444
8110	DPF3	best inferred	8110
9442	MED27	best inferred	9442
9447	AIM2	best inferred	9447
9448	MAP4K4	landmark	9448
9445	ITM2B	best inferred	9445
8115	TCL1A	best inferred	8115
9446	GSTO1	best inferred	9446
9440	MED17	best inferred	9440
221154	MICU2	best inferred	221154
9439	MED23	best inferred	9439
8123	PWAR5	best inferred	8123
9454	HOMER3	best inferred	9454
9455	HOMER2	landmark	9455
9452	ITM2A	best inferred	9452
9453	GGPS1	best inferred	9453
9459	ARHGEF6	best inferred	9459
8125	ANP32A	best inferred	8125
9456	HOMER1	best inferred	9456
9457	FHL5	best inferred	9457
9450	LY86	best inferred	9450
8120	AP3B2	best inferred	8120
9451	EIF2AK3	best inferred	9451
9465	AKAP7	best inferred	9465
9466	IL27RA	best inferred	9466
9463	PICK1	best inferred	9463
9464	HAND2	best inferred	9464
9469	CHST3	best inferred	9469
8139	GAN	best inferred	8139
9467	SH3BP5	landmark	9467
9468	PCYT1B	best inferred	9468
8131	NPRL3	best inferred	8131
9462	RASAL2	best inferred	9462
55041	PLEKHB2	best inferred	55041
79012	CAMKV	best inferred	79012
55040	EPN3	best inferred	55040
80003	PCNX2	best inferred	80003
79016	DDA1	best inferred	79016
79015	LINC01260	best inferred	79015
80000	GREB1L	best inferred	80000
79018	GID4	best inferred	79018
80007	C10orf88	best inferred	80007
79017	GGCT	best inferred	79017
80006	TRAPPC13	best inferred	80006
55049	C19orf60	best inferred	55049
80005	DOCK5	best inferred	80005
55048	VPS37C	best inferred	55048
79019	CENPM	best inferred	79019
80004	ESRP2	best inferred	80004
83990	BRIP1	best inferred	83990
9477	MED20	best inferred	9477
9474	ATG5	best inferred	9474
9475	ROCK2	best inferred	9475
9478	CABP1	best inferred	9478
9479	MAPK8IP1	best inferred	9479
9472	AKAP6	best inferred	9472
9473	THEMIS2	best inferred	9473
55052	MRPL20	best inferred	55052
79001	VKORC1	best inferred	79001
8140	SLC7A5	best inferred	8140
55051	NRDE2	best inferred	55051
